10000 20000
8215 1590 2094
9494 1591 -1864
623 1592 -9033
2515 1593 1685
9986 1594 2853
1458 1595 -9209
7658 1596 -1532
5332 1597 -3099
377 1598 -701
9875 1599 -7686
4308 1600 -480
8388 1601 653
3118 1602 -6941
7928 1603 4267
5407 1604 -124
643 1605 31
6853 1606 -1858
2472 1607 -2648
5298 1608 -3882
4660 1609 4256
8445 1610 -2458
5196 1611 -739
598 1612 4552
3788 1613 818
1028 1614 436
5683 1615 2898
7353 1616 4713
2055 1617 -3791
3634 1618 1017
7778 1619 -4362
1510 1620 1979
7473 1621 -9776
2582 1622 -6498
1844 1623 -824
1253 1624 -6333
7562 1625 -512
5208 1626 -3152
7992 1627 -8655
4248 1628 -9717
5102 1629 2518
529 1630 1579
5874 1631 1821
1304 1632 3261
9112 1633 -6317
4118 1634 -4582
1742 1635 -3394
1095 1636 -9737
5729 1637 -5698
8118 1638 -8529
4664 1639 -1717
2220 1640 2989
6287 1641 -455
1476 1642 2619
9519 1643 -6023
32 1644 4825
5786 1645 -9162
5174 1646 -4839
5625 1647 -305
6072 1648 -9587
4937 1649 4755
4461 1650 -1018
4306 1651 -8383
8501 1652 1576
9763 1653 -3914
4974 1654 -8374
3951 1655 3355
9205 1656 -9614
9055 1657 -7258
6744 1658 884
8111 1659 -4238
5992 1660 2737
4068 1661 -6526
4928 1662 -4720
4470 1663 4734
953 1664 446
46 1665 -4816
8553 1666 1920
8646 1667 -3835
5338 1668 -8935
7440 1669 -5066
1955 1670 1966
2942 1671 -9599
1864 1672 -8847
6984 1673 4582
7613 1674 3548
256 1675 -4167
9718 1676 -3756
6278 1677 -6899
1177 1678 4882
561 1679 4003
7159 1680 -4817
6992 1681 2029
4206 1682 -5074
4623 1683 -8074
4874 1684 -1474
6866 1685 112
38 1686 -5104
4752 1687 -7195
6821 1688 -3669
1592 1689 -76
9744 1690 -4801
6035 1691 4808
4978 1692 4305
9789 1693 -992
1372 1694 -5138
1598 1695 -6053
3613 1696 -9934
5611 1697 -6993
8629 1698 -2242
2795 1699 -6567
2574 1700 2024
7950 1701 -9491
4329 1702 -6053
4293 1703 12
4738 1704 -6420
543 1705 3924
1564 1706 1656
5511 1707 -4157
7701 1708 -4551
8662 1709 -5308
1902 1710 -9991
3961 1711 -5863
2038 1712 -1349
1410 1713 -9152
2927 1714 1954
6028 1715 -1455
2066 1716 2425
8058 1717 -4031
2311 1718 -2197
1471 1719 -9710
8202 1720 -7689
6554 1721 3217
1544 1722 -3034
1885 1723 -88
9142 1724 910
6253 1725 -5531
18 1726 -8450
2554 1727 803
1829 1728 -5328
4978 1729 -1452
2880 1730 2904
5224 1731 -6345
9400 1732 -5604
5488 1733 -6086
2638 1734 -1622
1743 1735 198
8749 1736 4141
2169 1737 -1666
1611 1738 4684
1950 1739 -9573
8393 1740 3098
4773 1741 -7159
4928 1742 -4046
8494 1743 -1851
7893 1744 -7874
7504 1745 -9772
8554 1746 -5907
3849 1747 4753
1690 1748 3707
345 1749 -3910
4437 1750 -7083
8691 1751 -2600
2524 1752 1857
4293 1753 1843
6045 1754 -6014
5839 1755 1687
2720 1756 2929
5445 1757 -9707
6055 1758 4192
1405 1759 -3854
1616 1760 -7024
5173 1761 -1563
2334 1762 2207
5960 1763 3324
9294 1764 -2565
6269 1765 -727
7312 1766 -7387
3557 1767 -9896
7609 1768 -5397
5342 1769 -686
5217 1770 -4807
1991 1771 -6126
7984 1772 -4910
3218 1773 -2994
209 1774 -3600
8312 1775 -9246
5570 1776 -4878
7856 1777 -534
2487 1778 -5403
4657 1779 -5790
7638 1780 -3290
5479 1781 -3450
2801 1782 -7313
3537 1783 1245
1374 1784 1374
7166 1785 844
2632 1786 3639
9165 1787 1726
1827 1788 -5563
3930 1789 2148
9317 1790 -7640
127 1791 -7059
9986 1792 -4204
1367 1793 3370
8687 1794 2515
3501 1795 -2300
3378 1796 2720
4422 1797 -6528
953 1798 -5547
1268 1799 -8343
7943 1800 -5036
2763 1801 -9104
5838 1802 -1636
1070 1803 2669
6548 1804 -4473
8595 1805 -4814
6990 1806 -5575
9679 1807 -5279
3006 1808 -8481
8625 1809 -6910
7613 1810 -1400
8969 1811 -7773
7833 1812 2264
1530 1813 -2276
2795 1814 319
6109 1815 -5594
6508 1816 -1503
4023 1817 -5139
4560 1818 -2218
7353 1819 1678
6078 1820 -3789
8154 1821 -9404
495 1822 2840
9958 1823 4869
8974 1824 -5634
4988 1825 -2247
5810 1826 -9160
3972 1827 143
7657 1828 2038
8769 1829 -3599
156 1830 3574
6063 1831 -2712
9130 1832 -5751
2657 1833 2716
1526 1834 -1103
9378 1835 -7596
5566 1836 -255
5314 1837 -7365
21 1838 -5087
5987 1839 874
1346 1840 -3191
3471 1841 -6074
6887 1842 -2256
2188 1843 3990
4512 1844 -3998
3192 1845 -8688
5715 1846 -326
6079 1847 2964
8718 1848 -4491
5764 1849 -6482
5608 1850 -567
8969 1851 -7323
5812 1852 974
5817 1853 -9846
2327 1854 2675
1035 1855 -2021
1883 1856 2481
9558 1857 2630
6839 1858 -8730
1012 1859 1989
1758 1860 -7455
5546 1861 -83
4179 1862 4711
4642 1863 -7540
5096 1864 -9542
2212 1865 -1170
9262 1866 4134
286 1867 -220
9075 1868 -7251
2359 1869 -5583
3310 1870 2554
6718 1871 2798
7611 1872 1923
2069 1873 -4145
5663 1874 -6749
2047 1875 -5502
7063 1876 -4257
2952 1877 -780
9645 1878 -1557
3705 1879 -9590
5158 1880 -6396
3449 1881 -5640
8114 1882 -3118
2129 1883 628
4025 1884 1528
9629 1885 -2565
4980 1886 -3900
4026 1887 -1633
8781 1888 -6133
9040 1889 -5775
6654 1890 -6373
1600 1891 4041
7271 1892 3721
5154 1893 -9233
4574 1894 4812
9166 1895 -7924
461 1896 -5927
4411 1897 1476
1065 1898 -6868
8855 1899 -175
3959 1900 -5536
8582 1901 -6498
3523 1902 254
7480 1903 -3893
3123 1904 -2733
535 1905 -2690
8650 1906 -5852
2879 1907 -1827
3108 1908 -1036
7155 1909 -9704
6028 1910 -8891
8069 1911 -1267
8347 1912 4249
9108 1913 -3937
4450 1914 -3862
5900 1915 -8982
639 1916 -8103
1651 1917 48
5529 1918 218
8058 1919 4146
4282 1920 -2428
1079 1921 -7671
3427 1922 -2594
3600 1923 -5658
7510 1924 -7638
1594 1925 -564
8926 1926 1985
9325 1927 -7213
5165 1928 -3697
3543 1929 -7482
6365 1930 -7773
1415 1931 -9098
754 1932 -7046
1888 1933 -7306
7395 1934 429
5802 1935 -4405
344 1936 -106
6044 1937 -6636
9673 1938 -8672
7171 1939 -7002
2166 1940 711
8024 1941 -2063
1077 1942 2087
93 1943 4392
9292 1944 1575
6382 1945 4614
1883 1946 2045
8554 1947 -6373
8207 1948 -2747
257 1949 303
3112 1950 -8059
801 1951 -1758
4777 1952 4216
5540 1953 -8827
8122 1954 -8207
9910 1955 -8032
8040 1956 -1669
6244 1957 -8150
3107 1958 -817
8783 1959 2088
6108 1960 263
6825 1961 -8336
7651 1962 -1447
4669 1963 1668
2985 1964 -3885
1904 1965 -5986
5719 1966 -2893
9489 1967 2693
4436 1968 3279
7724 1969 -3885
9138 1970 -4669
5371 1971 1707
2375 1972 -9784
3968 1973 -7628
424 1974 -4073
174 1975 -8461
2808 1976 -4447
7796 1977 -7640
3256 1978 1948
8129 1979 -7008
9718 1980 -5158
956 1981 -937
5505 1982 1606
6814 1983 -5469
6211 1984 -6075
1656 1985 -1183
970 1986 -151
1298 1987 -7931
5706 1988 -7123
1437 1989 4373
3158 1990 679
8193 1991 275
6632 1992 -5407
2161 1993 -123
4172 1994 4418
7788 1995 -6941
8546 1996 -7881
7561 1997 -5247
4397 1998 -2940
8302 1999 -5405
1939 2000 3970
8757 2001 -1111
1936 2002 660
7619 2003 -7453
2617 2004 864
1762 2005 4744
4565 2006 -9645
8888 2007 -2596
9282 2008 1875
6229 2009 3592
3932 2010 4776
3837 2011 2906
4317 2012 -1270
5452 2013 2609
538 2014 -1423
5096 2015 6
685 2016 -8058
8152 2017 -5936
2988 2018 -3097
3330 2019 4366
1530 2020 -5334
6539 2021 4877
1351 2022 3601
7929 2023 2107
7159 2024 295
3023 2025 -7889
7226 2026 -571
5923 2027 -9002
7253 2028 4353
3301 2029 -4305
3165 2030 1848
9261 2031 4168
9880 2032 2284
3061 2033 -4092
5135 2034 -216
8914 2035 -21
1094 2036 4884
4601 2037 620
1359 2038 -9096
6626 2039 -9990
9585 2040 4053
781 2041 -9204
6270 2042 461
199 2043 4005
8039 2044 -5433
8024 2045 3625
2557 2046 2425
5574 2047 983
1592 2048 -6285
5911 2049 1110
2830 2050 -9114
2556 2051 945
9872 2052 4184
7973 2053 -7702
1359 2054 -3272
5587 2055 1149
9942 2056 18
278 2057 950
5648 2058 3306
7796 2059 -2807
5847 2060 -2034
7306 2061 2167
4423 2062 -1250
9259 2063 -5815
30 2064 -9395
4676 2065 -6491
9487 2066 -3270
3911 2067 -2990
347 2068 -342
5929 2069 2750
5379 2070 -8642
7436 2071 -5295
4023 2072 -4364
8897 2073 -4544
2348 2074 -6117
2258 2075 -2770
4201 2076 109
5556 2077 -2427
2430 2078 -4638
5078 2079 -4946
9400 2080 -99
1506 2081 135
1618 2082 710
8885 2083 -9954
9204 2084 -1757
6545 2085 -9025
4173 2086 -9375
7609 2087 -3046
4910 2088 -724
9998 2089 -2858
6118 2090 -7962
2263 2091 -1004
8657 2092 -3788
2536 2093 1416
2267 2094 2357
248 2095 -7560
3927 2096 -3702
6024 2097 3662
3289 2098 3063
6339 2099 2484
5983 2100 4638
9639 2101 -2688
920 2102 1348
8010 2103 -5976
8508 2104 -4137
2554 2105 3745
1311 2106 -7439
2352 2107 -7549
6822 2108 -9274
3549 2109 -8386
3934 2110 -6458
9981 2111 -7593
8077 2112 -3456
6003 2113 3638
9958 2114 -1007
3406 2115 -3427
8265 2116 1455
9710 2117 -5364
5217 2118 -2145
3012 2119 1797
6680 2120 4214
9899 2121 -9638
1488 2122 -8148
9234 2123 -5825
6477 2124 -2694
2472 2125 -614
9576 2126 4738
6752 2127 -1327
231 2128 -166
1143 2129 -4689
5587 2130 288
669 2131 1712
9744 2132 -8835
9551 2133 -1861
3317 2134 1803
881 2135 -2383
7498 2136 -8719
9571 2137 -4868
1873 2138 -7406
5011 2139 -4317
6058 2140 2031
7040 2141 -9896
8878 2142 -3781
9880 2143 2116
2830 2144 -2779
1637 2145 -6767
7981 2146 -6505
6915 2147 -6478
1337 2148 -300
8457 2149 -8992
6897 2150 3972
9810 2151 -4033
6117 2152 -9247
372 2153 1344
4257 2154 -5585
1805 2155 -902
2443 2156 -4588
4779 2157 4763
9350 2158 -4942
201 2159 3352
3550 2160 -823
7164 2161 -2291
4750 2162 -3612
3615 2163 3937
6122 2164 -5858
458 2165 -7338
1948 2166 -3698
3028 2167 4893
3761 2168 277
8769 2169 -1453
5274 2170 4352
7560 2171 -7254
9881 2172 2172
8442 2173 -489
8753 2174 -1026
1977 2175 -2848
5940 2176 -5759
8189 2177 -373
3243 2178 -8301
8256 2179 2320
5973 2180 -7855
920 2181 3130
3215 2182 4599
9006 2183 -8652
9206 2184 -8034
6905 2185 -641
2068 2186 -7810
3768 2187 -2396
9513 2188 3918
2580 2189 -3808
8044 2190 -9506
7879 2191 -3779
6207 2192 -5129
6859 2193 -531
5700 2194 1066
8783 2195 -838
5317 2196 727
8614 2197 238
131 2198 -3155
260 2199 2293
3283 2200 -1828
9751 2201 -7929
4236 2202 -8286
8120 2203 -4003
1861 2204 -6930
3254 2205 -806
3948 2206 -836
3161 2207 -6380
9450 2208 -1368
7282 2209 -5074
8032 2210 -6736
9149 2211 107
5606 2212 4623
284 2213 420
1592 2214 -5597
4158 2215 -8868
8289 2216 1466
6386 2217 4908
4118 2218 -6595
119 2219 -1843
9606 2220 -568
4902 2221 -9772
682 2222 3045
7517 2223 -654
3638 2224 2038
4767 2225 -4025
7627 2226 -8777
4420 2227 -7535
4127 2228 -4217
3849 2229 760
6589 2230 -4380
1241 2231 -9770
9514 2232 2994
6803 2233 -2340
4602 2234 4865
5729 2235 4138
7159 2236 -6117
1891 2237 -5863
6102 2238 -6366
1249 2239 -1164
7773 2240 -624
2194 2241 727
1 2242 -3549
9641 2243 4835
6023 2244 83
8805 2245 -8172
5405 2246 923
2681 2247 4686
1536 2248 1217
5009 2249 3550
3450 2250 3528
5167 2251 -245
3406 2252 -2180
2058 2253 263
6695 2254 -2768
3375 2255 4042
1605 2256 -7192
449 2257 -3486
3986 2258 -1405
578 2259 -5568
8841 2260 -9782
5673 2261 4535
2728 2262 -8493
7481 2263 -4348
6326 2264 -8806
3327 2265 -4476
7863 2266 -2173
3659 2267 -8441
509 2268 1718
4868 2269 -2406
5093 2270 -6790
6119 2271 -4291
8700 2272 -9268
9363 2273 -5497
7211 2274 -354
4825 2275 687
8220 2276 -6711
9482 2277 -7864
8011 2278 1255
1592 2279 551
8383 2280 -8578
9668 2281 -6649
4269 2282 -3804
7939 2283 3709
4581 2284 -2225
6694 2285 758
5639 2286 -1201
2121 2287 -473
6863 2288 464
9380 2289 -8683
49 2290 1438
6623 2291 1790
1555 2292 126
5173 2293 -9040
9021 2294 -3761
4731 2295 -1324
5294 2296 -7101
4022 2297 -1121
170 2298 -6842
7692 2299 -6209
5441 2300 -8599
7203 2301 -8236
1759 2302 -4760
9036 2303 3765
6711 2304 -3009
3460 2305 -9441
2217 2306 -8101
5910 2307 -9209
7915 2308 -9460
617 2309 3601
8244 2310 431
6554 2311 -3466
2116 2312 -4858
2304 2313 -3630
501 2314 -3404
8750 2315 -8973
166 2316 3081
2552 2317 -2953
522 2318 2957
9044 2319 -9401
1862 2320 -5031
2493 2321 1928
4759 2322 -4242
7520 2323 -9335
6362 2324 -6449
1144 2325 156
9645 2326 -506
4197 2327 1055
9515 2328 -1429
1465 2329 -4328
7426 2330 2013
1721 2331 -1326
1007 2332 -1040
7241 2333 -3906
353 2334 85
3786 2335 845
8400 2336 -2276
9351 2337 -4745
8755 2338 -7248
6173 2339 -6878
8059 2340 1077
7503 2341 -4344
4874 2342 -4831
2781 2343 -405
5091 2344 -1477
5282 2345 -8978
2248 2346 1791
4096 2347 -2267
5404 2348 -7844
9460 2349 -5679
4239 2350 -4742
6124 2351 -6629
977 2352 -7885
8544 2353 997
8052 2354 -1717
1239 2355 -5300
5973 2356 -529
7467 2357 -3972
9316 2358 -705
1840 2359 4962
963 2360 -5054
941 2361 2989
1143 2362 1570
4103 2363 -1867
9386 2364 -6289
2576 2365 -7077
6398 2366 35
9283 2367 -9597
9087 2368 -2174
5578 2369 -3945
1922 2370 -3984
5040 2371 -7543
498 2372 4343
7166 2373 1119
7084 2374 -7255
6270 2375 -3349
8826 2376 4689
9007 2377 2954
9001 2378 -8649
6259 2379 264
223 2380 -7046
5980 2381 -2775
3251 2382 -6769
8838 2383 -5725
6264 2384 3076
4065 2385 -5019
131 2386 -6014
574 2387 -3720
1505 2388 -8854
9346 2389 -609
5027 2390 3577
2173 2391 2003
1791 2392 1076
620 2393 1212
2252 2394 -5292
5995 2395 4378
8938 2396 -7969
1230 2397 -6863
9284 2398 -8765
1665 2399 -3501
5740 2400 -8818
5666 2401 -9588
5821 2402 -4398
3710 2403 1659
8944 2404 -4559
8749 2405 952
1892 2406 -2183
7859 2407 3149
3576 2408 510
9522 2409 1127
5900 2410 -443
6566 2411 2075
1015 2412 855
6201 2413 4075
1809 2414 -8408
6866 2415 91
9679 2416 -1954
9682 2417 2358
4172 2418 -6986
6179 2419 -6047
9875 2420 -893
4087 2421 335
7611 2422 1196
8259 2423 -6700
8334 2424 -3652
3537 2425 -6844
6029 2426 -8366
2830 2427 -696
428 2428 2827
6378 2429 3481
7377 2430 -5370
9006 2431 -7872
7825 2432 -4407
717 2433 -671
5598 2434 4882
1418 2435 3634
8321 2436 2619
6639 2437 -3706
7092 2438 -2717
3293 2439 2427
3212 2440 -2371
9852 2441 1135
3061 2442 -3761
3098 2443 -8221
1019 2444 250
803 2445 -3302
8410 2446 -5083
2606 2447 -3131
8893 2448 2627
8513 2449 -3173
3063 2450 -9622
7428 2451 2844
3766 2452 1401
9283 2453 355
8154 2454 -9860
3561 2455 4134
9157 2456 -9865
6667 2457 251
894 2458 541
482 2459 -2425
6936 2460 -6557
2763 2461 4750
8459 2462 -4850
1676 2463 3877
2686 2464 -4375
1270 2465 -9478
5200 2466 535
63 2467 1980
4615 2468 2327
6655 2469 -9527
708 2470 -4841
7821 2471 4794
1909 2472 2855
5128 2473 -856
613 2474 -5463
5167 2475 -5146
8315 2476 -1553
9768 2477 -9092
6720 2478 -3920
6024 2479 -2643
2573 2480 -3846
4987 2481 -9457
4421 2482 -2798
7504 2483 -1761
7054 2484 -4175
2947 2485 -6664
3193 2486 -6750
8718 2487 -3103
4068 2488 4195
6002 2489 -5367
4419 2490 -7677
7388 2491 -3803
7433 2492 1563
8330 2493 -4367
593 2494 -5033
3093 2495 -5001
6174 2496 -160
937 2497 -2643
462 2498 1376
3681 2499 -2509
8658 2500 -9771
8200 2501 1202
42 2502 -8459
1461 2503 3913
3278 2504 -5567
1883 2505 -39
8115 2506 772
1025 2507 3321
9022 2508 -5665
9023 2509 2859
9257 2510 4214
7949 2511 1654
2031 2512 -4431
1054 2513 -8385
8508 2514 791
4602 2515 -2016
7796 2516 -1363
6305 2517 -1527
271 2518 -3070
7943 2519 1674
1613 2520 -4514
5547 2521 -5159
4719 2522 -5288
183 2523 600
3192 2524 -9176
6704 2525 -871
9287 2526 3031
146 2527 4961
3658 2528 -8065
4696 2529 -7349
5562 2530 695
6150 2531 -2108
170 2532 -9185
6385 2533 -7873
5349 2534 -7670
9115 2535 4558
7104 2536 762
8844 2537 -1911
7011 2538 -9042
9315 2539 -4709
561 2540 -4567
1253 2541 -2084
2035 2542 -3868
2887 2543 -8355
8929 2544 2126
171 2545 -6912
6170 2546 -1947
6916 2547 3463
8639 2548 -5595
8231 2549 4223
6033 2550 -4787
4285 2551 -2433
6141 2552 3560
8834 2553 -795
5470 2554 -7966
5469 2555 -2162
8058 2556 -5791
2051 2557 -3990
8596 2558 -4507
3807 2559 3829
7071 2560 -4391
6878 2561 -3134
6098 2562 1144
6759 2563 -4192
9099 2564 -3089
4735 2565 -5882
7758 2566 -5613
3418 2567 -278
534 2568 -439
8222 2569 -279
163 2570 -2144
3133 2571 -4173
2080 2572 -9987
6690 2573 -9231
894 2574 234
9357 2575 -9138
1250 2576 -2088
3632 2577 -4240
2069 2578 -1692
4218 2579 -9409
4608 2580 -1288
6307 2581 -8109
5587 2582 1837
5155 2583 -1914
6163 2584 -2868
5816 2585 -3339
3327 2586 -2528
656 2587 -4051
9461 2588 3833
743 2589 -8142
8252 2590 -1866
9442 2591 4385
5256 2592 1619
661 2593 -5090
9254 2594 1032
2725 2595 -4171
7503 2596 -5065
8345 2597 -8282
4402 2598 2087
3804 2599 -8967
3290 2600 -2435
5445 2601 -7141
9400 2602 -2141
8597 2603 2502
3771 2604 -6401
2277 2605 -9120
4928 2606 -1303
4614 2607 2125
772 2608 -4529
3249 2609 1718
1806 2610 -778
4944 2611 -7169
6378 2612 -1220
1765 2613 3645
3849 2614 -9309
2007 2615 -8212
2653 2616 -1083
4684 2617 211
1060 2618 2993
7418 2619 2261
1451 2620 -4936
5862 2621 -5907
4138 2622 -9213
6339 2623 954
3471 2624 -1025
504 2625 -1021
3242 2626 -9274
2310 2627 -3953
772 2628 -7669
1573 2629 -6097
2682 2630 -4055
6520 2631 -7612
2834 2632 4113
8842 2633 -7242
9270 2634 -1900
4811 2635 969
914 2636 -2196
7727 2637 -6853
6028 2638 2436
4315 2639 -2214
3196 2640 -2141
6773 2641 1668
881 2642 1344
5476 2643 1461
6983 2644 2644
4588 2645 -8677
9562 2646 -7295
2215 2647 -1719
4060 2648 3628
4421 2649 4156
5804 2650 -9792
9585 2651 -974
4154 2652 1986
5618 2653 3257
6320 2654 -8029
3459 2655 396
9363 2656 -376
1759 2657 -2121
3190 2658 -1431
4925 2659 3768
8202 2660 -8060
2362 2661 -9365
4079 2662 -8818
9773 2663 -1346
1882 2664 -6115
6162 2665 -3911
797 2666 2301
364 2667 4347
2582 2668 3615
9899 2669 -5222
3911 2670 -5448
1082 2671 -5108
209 2672 4257
5196 2673 -6084
552 2674 4554
372 2675 -456
7626 2676 -5202
2387 2677 384
6570 2678 2641
9287 2679 -4608
669 2680 -6249
7773 2681 3893
4118 2682 -7960
3652 2683 4049
2037 2684 -9080
4987 2685 -9376
2229 2686 4075
8363 2687 -6934
8559 2688 -6802
4197 2689 -7485
7285 2690 1231
9401 2691 -7917
6659 2692 -2530
1755 2693 -8832
8154 2694 3521
8494 2695 -8163
5608 2696 1700
6456 2697 3850
4628 2698 -63
3460 2699 -7160
8180 2700 1569
1545 2701 -5850
9502 2702 -8615
2642 2703 -2833
9561 2704 -5369
762 2705 227
3666 2706 -9693
1012 2707 -464
3665 2708 -3140
9576 2709 -5143
4776 2710 -7419
9530 2711 -3815
2124 2712 -8393
4620 2713 -5504
8477 2714 -1779
651 2715 -9531
7708 2716 3431
8282 2717 4304
1782 2718 -2320
1092 2719 3348
6261 2720 2249
8165 2721 -9433
5940 2722 -2633
7981 2723 100
8320 2724 -982
1768 2725 331
6990 2726 237
459 2727 -6317
9708 2728 -1157
9295 2729 -7304
71 2730 4162
6673 2731 4568
4411 2732 -1043
6477 2733 -961
3177 2734 438
6554 2735 -5840
237 2736 659
1573 2737 -2373
2362 2738 -7300
852 2739 -5205
3454 2740 -7741
4154 2741 -3138
2250 2742 -4976
271 2743 3880
6759 2744 3139
7012 2745 -3489
1144 2746 -6339
2501 2747 -467
6570 2748 -757
2768 2749 -2212
4851 2750 -628
5398 2751 3428
4122 2752 -9437
772 2753 -9576
6040 2754 1486
5991 2755 1164
6547 2756 -3914
7428 2757 -2314
4579 2758 1821
6044 2759 -4185
6108 2760 4277
285 2761 -7956
1333 2762 -7929
8404 2763 -5966
4236 2764 -7346
7353 2765 -5132
2571 2766 -3541
7557 2767 3248
7711 2768 -1072
8526 2769 -4269
6345 2770 -1798
7690 2771 -5551
4798 2772 -660
651 2773 2055
2976 2774 -2906
2375 2775 -9672
4504 2776 -7454
456 2777 -2491
9668 2778 -2888
4106 2779 -3407
3599 2780 3586
6525 2781 -9587
1003 2782 -3626
7279 2783 -775
6288 2784 4078
4969 2785 1362
5546 2786 -4452
563 2787 549
8069 2788 -690
3886 2789 3626
8807 2790 -3709
1461 2791 -2683
1648 2792 -9337
738 2793 -77
9951 2794 -970
5918 2795 -1920
1644 2796 4910
436 2797 -4965
4138 2798 2004
1419 2799 2657
8628 2800 -5614
8464 2801 4392
3218 2802 1751
7888 2803 656
2125 2804 -8892
1981 2805 69
446 2806 -1326
3521 2807 3967
7296 2808 -4367
5759 2809 2410
6272 2810 2152
4260 2811 2402
3205 2812 2668
8307 2813 -6514
6059 2814 -1425
537 2815 -8646
6141 2816 -4117
7419 2817 -4284
5340 2818 -9588
2763 2819 -5619
8597 2820 -4176
7461 2821 2363
7565 2822 -1299
3993 2823 4078
9401 2824 1671
7014 2825 -3101
8137 2826 -1925
2710 2827 -619
7303 2828 -9053
3829 2829 815
1721 2830 -3262
1021 2831 -3520
5232 2832 -393
6454 2833 4976
6449 2834 -4495
3820 2835 -2374
163 2836 -96
9629 2837 -8109
4598 2838 -9506
9500 2839 -2806
9899 2840 -1
420 2841 -5920
9111 2842 3101
334 2843 -1393
8737 2844 70
7253 2845 -5649
5263 2846 37
6442 2847 -3386
7587 2848 1375
6819 2849 -8950
5330 2850 -7514
7217 2851 1349
7875 2852 -3166
305 2853 4330
7572 2854 -5218
1763 2855 -1486
4594 2856 -4095
5619 2857 -3027
3608 2858 -8397
2219 2859 4707
1767 2860 -9633
9716 2861 -5628
1942 2862 -295
2849 2863 -4011
9058 2864 -1560
298 2865 4979
3987 2866 695
3452 2867 -6600
248 2868 839
6974 2869 1598
27 2870 -6993
7051 2871 -4248
4592 2872 -6525
5781 2873 3828
2584 2874 -3620
5654 2875 2885
3805 2876 -9081
4411 2877 -8722
5217 2878 -5640
3321 2879 -8254
3116 2880 -2671
4958 2881 -9949
4263 2882 -380
5438 2883 -5266
478 2884 -2318
4223 2885 -4123
9629 2886 -2993
2601 2887 99
5829 2888 926
7810 2889 -9225
6579 2890 -3087
8771 2891 -6742
2305 2892 -7196
237 2893 3957
9068 2894 674
8842 2895 1795
9084 2896 -1485
376 2897 -797
7534 2898 -9056
4388 2899 -8664
9716 2900 -1916
5275 2901 -660
9986 2902 -6179
6283 2903 -3277
383 2904 3854
1890 2905 -9317
8357 2906 2664
2290 2907 4912
1547 2908 1919
1598 2909 3089
4733 2910 -7879
450 2911 -1022
9478 2912 -885
5790 2913 -2844
516 2914 -8170
8037 2915 4915
9878 2916 -1838
4887 2917 -1010
1101 2918 -3504
8975 2919 3676
3085 2920 4064
3983 2921 -4473
8410 2922 -4583
9287 2923 2259
2456 2924 -2786
6132 2925 -9407
2810 2926 -6437
8767 2927 3003
7844 2928 -9147
3990 2929 -9994
7433 2930 -8814
7285 2931 -8554
9165 2932 -4408
3522 2933 2981
4983 2934 -1644
4879 2935 1184
1997 2936 -8399
3741 2937 -6505
8329 2938 -5451
8425 2939 2165
2770 2940 -6975
4284 2941 -9080
7879 2942 -815
9583 2943 -3127
83 2944 -9339
7227 2945 -4218
4522 2946 -9051
6814 2947 -5033
6379 2948 -6808
8307 2949 -1433
9986 2950 -8563
2770 2951 2006
3887 2952 -5281
6711 2953 -9736
3538 2954 -4212
6716 2955 -8333
8663 2956 -2182
8988 2957 -8954
1423 2958 -7944
7739 2959 4585
6119 2960 -6532
115 2961 1845
1914 2962 -3188
8684 2963 -8627
5262 2964 -1856
5662 2965 -5383
9551 2966 1699
3257 2967 -4386
4628 2968 65
6916 2969 -5623
5170 2970 -836
3954 2971 3732
7691 2972 593
1550 2973 -4765
2493 2974 459
9740 2975 -316
8686 2976 1661
4022 2977 -627
318 2978 -2246
22 2979 -9188
5286 2980 -3588
6935 2981 1349
3629 2982 4238
1503 2983 2350
8266 2984 -264
5999 2985 3656
3260 2986 -1836
8540 2987 -8153
6037 2988 -137
6582 2989 1169
1220 2990 -2398
5170 2991 3711
9989 2992 -5273
4895 2993 3066
