5000 21840
2403 1808 -243
1223 1809 470
1157 1810 -275
3025 1811 667
4822 1812 859
174 1813 516
2417 1814 -424
919 1815 -743
1889 1816 -522
4122 1817 -566
110 1818 -950
2638 1819 356
951 1820 -66
3478 1821 -119
3079 1822 889
3162 1823 473
284 1824 881
355 1825 616
1035 1826 -300
1659 1827 743
274 1828 778
1451 1829 428
2873 1830 -143
1883 1831 831
1138 1832 863
3355 1833 568
1614 1834 -566
151 1835 306
1235 1836 776
4425 1837 -475
528 1838 -804
1934 1839 54
2407 1840 716
1148 1841 -222
1924 1842 -914
3022 1843 637
2005 1844 -460
2134 1845 -114
476 1846 -736
2264 1847 -168
2409 1848 64
4851 1849 837
1768 1850 -10
4196 1851 -778
2168 1852 -168
1437 1853 -444
563 1854 730
293 1855 940
2622 1856 344
4433 1857 421
4404 1858 1
2015 1859 981
2273 1860 -470
4912 1861 362
3714 1862 470
3159 1863 115
3860 1864 437
2876 1865 -283
1712 1866 857
4551 1867 723
4035 1868 -835
2642 1869 376
245 1870 76
151 1871 -90
3159 1872 -466
3891 1873 28
4971 1874 -605
1132 1875 500
151 1876 773
2258 1877 147
2675 1878 -579
3478 1879 664
1876 1880 -800
4928 1881 493
4986 1882 -417
460 1883 767
1879 1884 -721
3114 1885 -667
744 1886 45
4229 1887 -790
3035 1888 703
1278 1889 -73
2199 1890 -264
3892 1891 563
3335 1892 -414
2779 1893 399
1074 1894 -692
4911 1895 -887
3003 1896 537
2268 1897 443
1737 1898 653
3540 1899 -193
1525 1900 -596
209 1901 474
1486 1902 302
3249 1903 -95
1384 1904 627
3149 1905 437
2278 1906 -691
3520 1907 517
4448 1908 443
360 1909 494
318 1910 718
2123 1911 -956
662 1912 742
1619 1913 679
1457 1914 -818
3116 1915 -267
342 1916 -927
4425 1917 -219
3253 1918 569
4290 1919 276
3332 1920 891
2125 1921 483
4226 1922 221
1872 1923 -915
1738 1924 -967
2382 1925 -795
2177 1926 130
4342 1927 303
406 1928 -162
1561 1929 734
3983 1930 -534
2683 1931 301
1469 1932 -897
2241 1933 -695
2767 1934 298
2412 1935 -408
1732 1936 -876
386 1937 786
4472 1938 -854
2529 1939 -806
3471 1940 332
2927 1941 377
4206 1942 -506
4341 1943 -614
4464 1944 739
1673 1945 226
2296 1946 38
159 1947 124
3792 1948 73
439 1949 -841
4811 1950 55
1390 1951 -467
3018 1952 121
1048 1953 -58
4250 1954 -872
1869 1955 202
1192 1956 440
852 1957 -911
983 1958 -321
3172 1959 -100
3086 1960 867
2699 1961 -501
2319 1962 -659
2010 1963 -669
4966 1964 543
412 1965 134
1753 1966 163
1544 1967 231
4274 1968 -480
3508 1969 644
197 1970 -489
174 1971 -654
3418 1972 -372
781 1973 530
1597 1974 -225
4892 1975 914
127 1976 -622
3404 1977 -173
4348 1978 381
930 1979 384
4096 1980 38
3467 1981 419
3534 1982 -84
1533 1983 134
4036 1984 -817
1664 1985 -553
75 1986 900
3248 1987 -22
4913 1988 266
4046 1989 91
413 1990 -9
794 1991 -298
392 1992 253
3282 1993 98
1285 1994 448
2739 1995 -958
369 1996 -219
2770 1997 -723
208 1998 334
1304 1999 -327
2988 2000 -830
1947 2001 36
2262 2002 -464
4778 2003 766
2125 2004 510
4551 2005 194
360 2006 -635
476 2007 -134
355 2008 243
3040 2009 710
973 2010 -22
1069 2011 -769
2264 2012 -661
2768 2013 882
1832 2014 -673
3288 2015 215
566 2016 910
1436 2017 -842
241 2018 684
4815 2019 664
2674 2020 257
1447 2021 232
131 2022 810
3190 2023 -852
3017 2024 930
290 2025 -958
2951 2026 162
106 2027 -428
3138 2028 -938
1199 2029 173
591 2030 218
2081 2031 -966
3580 2032 90
2873 2033 599
2623 2034 960
660 2035 -15
3774 2036 613
692 2037 -252
1705 2038 -147
401 2039 -745
2492 2040 601
1917 2041 187
3034 2042 922
1272 2043 494
76 2044 -351
3918 2045 -399
992 2046 -772
2146 2047 -331
1024 2048 820
1132 2049 -317
3222 2050 151
189 2051 707
2444 2052 881
1691 2053 -937
1716 2054 833
1523 2055 -245
3892 2056 564
1925 2057 -825
1222 2058 -893
4441 2059 541
3861 2060 244
1129 2061 181
4672 2062 -532
967 2063 122
3560 2064 -755
3754 2065 -393
761 2066 634
2828 2067 -42
4263 2068 -272
1443 2069 483
2800 2070 -531
3255 2071 3
3341 2072 448
1781 2073 -16
3624 2074 -32
1260 2075 7
2247 2076 -861
2743 2077 753
2332 2078 519
3353 2079 973
4318 2080 190
2793 2081 -880
4162 2082 339
3869 2083 -293
2113 2084 -314
1755 2085 -273
1709 2086 834
3035 2087 106
3441 2088 763
4234 2089 -963
1737 2090 743
118 2091 416
1164 2092 -983
3774 2093 922
176 2094 124
4880 2095 -629
770 2096 485
2933 2097 779
1906 2098 983
3624 2099 -387
1318 2100 -225
2722 2101 -897
2717 2102 -486
916 2103 -825
1663 2104 902
4181 2105 801
82 2106 -851
2352 2107 339
2374 2108 -966
979 2109 0
4248 2110 101
2077 2111 -413
4905 2112 659
1696 2113 -225
1000 2114 -143
4222 2115 869
3355 2116 627
3875 2117 -181
3394 2118 -677
2255 2119 408
365 2120 -900
2011 2121 -722
3143 2122 -747
4165 2123 225
406 2124 954
4355 2125 362
1797 2126 920
3867 2127 -873
2587 2128 898
460 2129 -601
2448 2130 586
1686 2131 -409
4698 2132 484
3504 2133 461
2568 2134 443
2417 2135 229
3595 2136 520
4020 2137 233
4438 2138 -44
2224 2139 989
3340 2140 76
2508 2141 -943
1192 2142 -972
1276 2143 114
1329 2144 609
3768 2145 390
1223 2146 878
1575 2147 58
2107 2148 -152
1713 2149 -835
3819 2150 86
3655 2151 -279
1006 2152 -368
4109 2153 -897
309 2154 -583
2621 2155 101
2821 2156 38
789 2157 -28
3925 2158 221
1621 2159 996
4762 2160 787
1178 2161 -15
3024 2162 151
2992 2163 -758
3905 2164 -790
1362 2165 512
2567 2166 524
2641 2167 46
1066 2168 -727
4666 2169 856
2740 2170 -551
3281 2171 -407
1027 2172 -646
3616 2173 272
3024 2174 431
4264 2175 -670
2930 2176 954
4146 2177 558
634 2178 149
566 2179 -307
2670 2180 -617
115 2181 -263
2992 2182 -657
4657 2183 264
2157 2184 -424
2177 2185 -825
475 2186 -5
436 2187 339
3624 2188 -131
1745 2189 857
1680 2190 702
4678 2191 165
4113 2192 -482
4108 2193 -805
4440 2194 -99
3628 2195 223
1819 2196 141
2113 2197 -172
4972 2198 -113
3222 2200 -341
2616 2201 -280
4193 2202 -835
495 2203 551
2262 2204 447
1840 2205 239
3130 2206 44
410 2207 82
3500 2208 -540
893 2209 612
164 2210 237
4106 2211 81
652 2212 828
3004 2213 913
2146 2214 654
4778 2215 401
460 2216 999
2715 2217 -633
3778 2218 877
1745 2219 159
3423 2220 692
3350 2221 -900
4807 2222 100
293 2223 -18
935 2224 537
2534 2225 -151
4676 2226 807
3466 2227 -20
1146 2228 -920
275 2229 -536
4626 2230 -679
2951 2231 -870
4865 2232 -797
4046 2233 198
678 2234 -6
2131 2235 -101
2262 2236 880
1228 2237 -6
359 2238 -476
2887 2239 -989
4847 2240 -476
2492 2241 -333
4113 2242 216
3329 2243 903
3010 2244 184
3746 2245 -671
1140 2246 672
3806 2247 -31
3804 2248 -878
1395 2249 -109
1251 2250 146
1198 2251 -861
352 2252 526
740 2253 899
4865 2254 -100
4784 2255 -968
3457 2256 -571
3728 2257 968
2740 2258 -766
800 2259 825
2551 2260 -210
1233 2261 523
2988 2262 -80
1223 2263 -369
1514 2264 -742
4651 2265 918
1525 2266 352
3622 2267 -549
1123 2268 -687
1908 2269 -437
3018 2270 -633
4099 2271 -249
1122 2272 77
4264 2273 -10
683 2274 -939
1259 2275 -439
3647 2276 -629
3916 2277 344
2839 2278 -27
1412 2279 850
4830 2280 625
4246 2281 -242
1342 2282 -767
1786 2283 -377
3234 2284 20
3843 2285 158
1790 2286 -162
4917 2287 312
889 2288 323
3825 2289 -984
186 2290 -319
850 2291 -935
362 2292 685
511 2293 -435
281 2294 116
440 2295 -609
4639 2296 -115
4151 2297 -75
3111 2298 -746
658 2299 1
1073 2300 -41
3611 2301 248
1739 2302 -219
2601 2303 146
4321 2304 -675
3246 2305 -949
3873 2306 657
2930 2307 280
476 2308 -643
1469 2309 -293
641 2310 342
4071 2311 -265
4775 2312 -96
1570 2313 -278
1276 2314 -476
758 2315 106
3747 2316 -952
880 2317 973
3554 2318 726
3018 2319 152
1023 2320 -55
4513 2321 -601
4642 2322 -265
4872 2323 696
3480 2324 662
2189 2325 -295
2646 2326 522
2793 2327 45
757 2328 -557
2308 2329 56
4986 2330 -96
4318 2331 -180
2048 2332 -102
4945 2333 800
2480 2334 -790
3366 2335 866
2607 2336 -790
3468 2337 887
3175 2338 -560
2608 2339 -674
1690 2340 630
3915 2341 763
4314 2342 -792
3069 2343 309
2964 2344 266
4352 2345 -720
1285 2346 -341
4383 2347 30
2951 2348 -37
4946 2349 -357
167 2350 -794
4046 2351 -186
1603 2352 -70
2464 2353 -241
629 2354 -729
746 2355 -381
3721 2356 -782
1195 2357 -257
4720 2358 501
4386 2359 815
514 2360 -195
3682 2361 444
2770 2362 -261
2726 2363 -107
662 2364 129
4046 2365 -821
684 2366 -158
1338 2367 338
4120 2368 -556
2447 2369 54
4080 2370 -19
3036 2371 -900
3458 2372 227
1395 2373 -516
4911 2374 -923
834 2375 -237
2886 2376 133
4027 2377 -244
2045 2378 -668
3326 2379 -979
1186 2380 394
321 2381 -980
973 2382 -141
1016 2383 98
3096 2384 -447
3214 2385 -551
1860 2386 894
1436 2387 348
1872 2388 721
670 2389 -950
2175 2390 735
3446 2391 -386
3026 2392 449
4141 2393 -931
2186 2394 522
539 2395 3
3943 2396 -58
714 2397 927
939 2398 918
4980 2399 385
1578 2400 301
947 2401 502
2659 2402 390
2430 2403 -166
2100 2404 727
292 2405 324
4632 2406 -691
513 2407 22
154 2408 772
3847 2409 284
617 2410 401
3583 2411 -620
2168 2412 -460
889 2413 -969
3851 2414 338
3851 2415 231
4326 2416 -387
343 2417 -891
634 2418 323
1689 2419 442
3234 2420 912
2050 2421 525
3 2422 642
3554 2423 -807
1953 2424 429
1301 2425 858
2620 2426 382
174 2427 -398
2299 2428 30
2330 2429 108
4641 2430 380
2905 2431 -36
2049 2432 -702
3338 2433 850
746 2434 101
1073 2435 678
18 2436 200
164 2437 -180
1580 2438 726
2833 2439 236
3630 2440 -349
1264 2441 -801
1937 2442 953
156 2443 452
2992 2444 -505
476 2445 -275
1917 2446 -622
4914 2447 -380
2396 2448 216
2957 2449 714
1283 2450 601
1268 2451 -761
2822 2452 790
4082 2453 -61
304 2454 -696
2743 2455 319
2622 2456 687
3368 2457 -967
3486 2458 296
3194 2459 -949
4666 2460 -291
2420 2461 219
4389 2462 -339
3375 2463 43
253 2464 -587
2472 2465 293
843 2466 -463
4367 2467 2
3338 2468 13
2621 2469 996
2934 2470 -339
4287 2471 541
3878 2472 -27
2053 2473 -645
3979 2474 819
2683 2475 -703
4132 2476 -902
1399 2477 -803
4420 2478 -53
456 2479 800
2957 2480 -508
4479 2481 543
1390 2482 223
2567 2483 -732
412 2484 -1
2798 2485 -553
3720 2486 -905
4625 2487 655
1872 2488 212
3765 2489 166
407 2490 353
891 2491 913
4271 2492 907
4136 2493 -269
1503 2494 -314
3253 2495 -995
2794 2496 965
208 2497 -80
1421 2498 -654
2529 2499 -117
4651 2500 -219
3900 2501 -836
3749 2502 545
2740 2503 860
1592 2504 684
288 2505 628
4306 2506 818
4797 2507 -959
1083 2508 -965
4178 2509 -566
618 2510 -306
1287 2511 -982
3848 2512 457
3774 2513 -742
1288 2514 805
4182 2515 -538
763 2516 145
754 2517 83
3729 2518 -545
2199 2519 -403
4470 2520 561
3249 2521 -744
1823 2522 -521
1727 2523 -455
4050 2524 -759
2355 2525 573
4713 2526 -170
740 2527 -915
4743 2528 -30
2492 2529 729
4093 2530 802
1000 2531 -445
1214 2532 -989
3995 2533 -6
984 2534 240
3585 2535 -13
2622 2536 -430
3518 2537 53
2308 2538 963
187 2539 998
4675 2540 -530
140 2541 -271
4773 2542 358
3941 2543 -8
2683 2544 437
2952 2545 567
4000 2546 876
995 2547 -494
4797 2548 189
3198 2549 -399
4376 2550 -393
4035 2551 205
1390 2552 826
1949 2553 416
559 2554 522
970 2555 -854
1121 2556 217
2020 2557 -34
563 2558 -535
4566 2559 -989
2196 2560 -93
2563 2561 -11
1167 2562 639
3065 2563 -554
4906 2564 746
699 2565 804
4899 2566 -808
1913 2567 96
4383 2568 -850
472 2569 492
1758 2570 63
891 2571 -351
170 2572 -778
4409 2573 -546
1129 2574 666
3709 2575 958
477 2576 130
3018 2577 977
3508 2578 493
164 2579 821
2373 2580 -55
2719 2581 -121
182 2582 150
1473 2583 -4
133 2584 -92
1466 2585 -750
2811 2586 962
3881 2587 838
106 2588 356
1006 2589 565
3616 2590 -911
634 2591 855
4223 2592 247
2645 2593 -251
343 2594 -862
4334 2595 -647
3630 2596 711
3822 2597 952
3124 2598 144
330 2599 -302
1906 2600 23
1752 2601 818
2701 2602 954
2104 2603 -276
1406 2604 -509
4724 2605 403
932 2606 -702
1530 2607 842
1078 2608 -522
4634 2609 446
670 2610 -449
3627 2611 -205
4448 2612 839
3681 2613 -657
2012 2614 -141
573 2615 835
3720 2616 831
4593 2617 760
3937 2618 77
4881 2619 260
1451 2620 964
553 2621 644
4194 2622 -468
438 2623 497
2928 2624 -316
3748 2625 -907
3947 2626 -82
881 2627 159
2018 2628 -408
2409 2629 -690
3307 2630 90
1755 2631 389
1711 2632 -817
1744 2633 -393
2761 2634 -493
3576 2635 -954
1854 2636 6
1648 2637 -265
1421 2638 -63
4749 2639 -208
2315 2640 536
966 2641 545
4583 2642 -29
3618 2643 -798
3988 2644 -463
509 2645 425
4089 2646 -393
3273 2647 -286
1250 2648 274
1890 2649 745
3401 2650 -980
2199 2651 208
1776 2652 35
4682 2653 522
4695 2654 715
4238 2655 941
2223 2656 862
2417 2657 10
3483 2658 -16
1196 2659 -504
2591 2660 372
4775 2661 -824
1716 2662 911
1750 2663 -898
1733 2664 500
3607 2665 -874
264 2666 934
1136 2667 -935
166 2668 -19
4331 2669 342
3830 2670 -69
4105 2671 629
2759 2672 -196
2113 2673 -984
3288 2674 -433
2594 2675 303
3439 2676 -349
485 2677 869
3083 2678 298
1399 2679 899
4762 2680 -837
3139 2681 -93
3352 2682 644
197 2683 113
2698 2684 34
1312 2685 94
818 2686 -847
1102 2687 448
3672 2688 633
3736 2689 656
4616 2690 -46
2036 2691 80
3076 2692 280
2465 2693 465
3093 2694 873
4676 2695 336
2581 2696 704
343 2697 -26
2837 2698 -98
419 2699 -576
45 2700 -787
347 2701 494
4896 2702 -827
759 2703 555
3047 2704 533
4716 2705 -974
3368 2706 116
14 2707 -881
13 2708 430
1781 2709 795
4667 2710 457
4877 2711 -741
3452 2712 -389
2969 2713 -766
1850 2714 -920
4746 2715 -22
3815 2716 -582
3532 2717 853
3464 2718 132
489 2719 870
3572 2720 437
4889 2721 -271
3740 2722 -356
1424 2723 -954
4544 2724 780
1805 2725 -907
1663 2726 467
482 2727 -774
625 2728 145
3686 2729 -509
2784 2730 497
779 2731 -650
3847 2732 660
2116 2733 -988
418 2734 -224
2488 2735 -444
997 2736 -420
3159 2737 -700
974 2738 733
101 2739 901
984 2740 811
1715 2741 768
4614 2742 -241
4817 2743 -214
2749 2744 134
3239 2745 -330
4045 2746 -320
4306 2747 -565
2221 2748 -747
550 2749 451
1660 2750 135
2928 2751 376
2815 2752 -46
3982 2753 426
3288 2754 41
632 2755 -110
1047 2756 -200
1264 2757 311
3589 2758 -217
3951 2759 -413
621 2760 -505
1455 2761 433
2217 2762 -620
3768 2763 -690
2988 2764 823
1575 2765 697
2116 2766 -485
4480 2767 963
875 2768 -480
3118 2769 257
3308 2770 228
2364 2771 107
1592 2772 -666
4890 2773 -709
769 2774 -70
2257 2775 760
2227 2776 955
763 2777 118
1275 2778 -773
973 2779 851
4811 2780 585
4124 2781 -328
2960 2782 945
1170 2783 -948
3532 2784 -864
582 2785 -937
2586 2786 -345
2691 2787 -647
2920 2788 152
2510 2789 421
3584 2790 644
661 2791 392
4340 2792 -517
3635 2793 -950
4217 2794 651
2415 2795 655
777 2796 -708
3537 2797 -984
4386 2798 132
3234 2799 -552
991 2800 604
304 2801 -328
110 2802 247
369 2803 594
4909 2804 849
4839 2805 807
3679 2806 990
2373 2807 -179
2355 2808 -535
269 2809 926
2665 2810 769
2187 2811 235
3607 2812 -770
432 2813 -21
4909 2814 500
3572 2815 977
1196 2816 -169
1424 2817 434
985 2818 811
1587 2819 835
1160 2820 -643
1939 2821 846
3047 2822 -839
2116 2823 91
2053 2824 661
1285 2825 -938
4761 2826 711
1200 2827 174
3768 2828 945
4472 2829 -394
1002 2830 187
2958 2831 319
3731 2832 120
2180 2833 323
2770 2834 178
2811 2835 -274
3478 2836 299
991 2837 201
3227 2838 110
401 2839 529
3661 2840 347
1582 2841 912
4420 2842 -146
4928 2843 -800
4029 2844 -928
3439 2845 139
3139 2846 858
3717 2847 258
881 2848 933
4401 2849 809
1617 2850 -134
925 2851 432
1009 2852 -273
839 2853 38
1250 2854 -437
2399 2855 631
240 2856 548
12 2857 -121
3312 2858 137
2261 2859 106
4626 2860 94
2326 2861 -428
1846 2862 742
4347 2863 743
3807 2864 -488
1768 2865 -376
1395 2866 -252
2084 2867 -413
4700 2868 -137
964 2869 218
453 2870 -126
412 2871 566
3286 2872 -344
598 2873 -14
2698 2874 -190
1040 2875 564
1202 2876 -850
4331 2877 -823
4353 2878 -332
3446 2879 -840
4132 2880 179
1215 2881 75
1477 2882 813
1706 2883 -689
3442 2884 -839
2455 2885 -845
2070 2886 -589
2685 2887 981
4231 2888 -681
220 2889 -707
2581 2890 -737
973 2891 800
827 2892 833
4248 2893 -291
3999 2894 128
4271 2895 -512
1956 2896 592
3065 2897 262
635 2898 -679
4347 2899 115
520 2900 -495
3084 2901 -306
1320 2902 -932
935 2903 -500
1275 2904 268
2354 2905 -690
3537 2906 -707
100 2907 947
2815 2908 -502
2068 2909 312
1850 2910 114
106 2911 -138
1717 2912 -694
1272 2913 454
1631 2914 -862
2505 2915 571
395 2916 565
3577 2917 -517
1774 2918 965
4089 2919 617
3329 2920 92
2955 2921 409
1520 2922 -34
4109 2923 -641
1673 2924 957
4061 2925 665
2271 2926 855
386 2927 -586
4227 2928 -965
4983 2929 551
1823 2930 453
4782 2931 -177
2886 2932 -357
2348 2933 -495
701 2934 -387
4756 2935 -411
3271 2936 -640
634 2937 324
680 2938 -293
4195 2939 -416
132 2940 306
3219 2941 -913
115 2942 642
160 2943 143
1391 2944 -473
4827 2945 316
966 2946 -368
4799 2947 -840
4207 2948 -470
2642 2949 -785
2280 2950 -560
3830 2951 -416
4961 2952 -482
2584 2953 736
4555 2954 -114
3329 2955 905
3255 2956 997
2534 2957 -224
984 2958 563
635 2959 182
4512 2960 -494
3821 2961 -311
2384 2962 -760
3855 2963 -485
1459 2964 -475
2020 2965 37
3073 2966 -282
1012 2967 -362
352 2968 -978
4967 2969 490
3861 2970 106
2205 2971 -949
4045 2972 -298
165 2973 -488
358 2974 -772
4366 2975 -757
2511 2976 -120
3720 2977 -874
2070 2978 389
1619 2979 -132
2076 2980 -36
998 2981 -704
2596 2982 256
664 2983 -84
2746 2984 238
2309 2985 426
1195 2986 -37
3003 2987 25
1136 2988 814
752 2989 -849
1131 2990 686
4925 2991 859
1514 2992 839
1112 2993 -995
1191 2994 416
973 2995 691
2936 2996 62
2116 2997 -469
2249 2998 297
238 2999 348
2760 3000 -486
2896 3001 -133
2875 3002 531
2417 3003 -937
1250 3004 686
2476 3005 -27
43 3006 614
2912 3007 484
3646 3008 628
3868 3009 -870
4132 3010 763
2717 3011 253
4851 3012 -294
1785 3013 466
2508 3014 621
1160 3015 415
991 3016 830
3447 3017 935
4508 3018 632
4426 3019 332
4834 3020 -315
2476 3021 -782
1448 3022 -471
2280 3023 776
1810 3024 -647
3525 3025 813
3220 3026 701
3052 3027 121
2043 3028 -805
3343 3029 -653
2331 3030 -867
2180 3031 537
2109 3032 -153
196 3033 121
1660 3034 -518
1768 3035 791
2751 3036 804
4249 3037 -445
1596 3038 628
1295 3039 85
2199 3040 558
3539 3041 20
1178 3042 496
